year,dept,female_count,total_count,female_pct
2014-15,Materials Science & Eng,10.0,23,0.43478260869565216
2014-15,Mathematics,77.0,280,0.275
2014-15,Mechanical Engineering,13.0,168,0.07738095238095238
2014-15,Molecular & Cell Biology,246.0,422,0.5829383886255924
2014-15,Music,12.0,38,0.3157894736842105
2014-15,Near Eastern Studies,9.0,15,0.6
2014-15,Nuclear Engineering,4.0,15,0.26666666666666666
2014-15,Nutritional Sciences & Tox,85.0,111,0.7657657657657657
2014-15,Other Env Design Programs,2.0,4,0.5
2014-15,Philosophy,22.0,81,0.2716049382716049
2014-15,Physics,16.0,94,0.1702127659574468
2014-15,Plant & Microbial Biology,26.0,50,0.52
2014-15,Political Science,195.0,370,0.527027027027027
2014-15,Psychology,295.0,389,0.7583547557840618
2014-15,Rhetoric,42.0,80,0.525
2014-15,Scandinavian,3.0,4,0.75
2014-15,Slavic Languages & Literatures,3.0,6,0.5
2014-15,Sociology,177.0,247,0.7165991902834008
2014-15,South & SE Asian Studies,8.0,12,0.6666666666666666
2014-15,Spanish & Portuguese,38.0,45,0.8444444444444444
2014-15,Statistics,99.0,235,0.42127659574468085
2014-15,Theater Dance & Perf Stds,39.0,55,0.7090909090909091
2014-15,UG Interdisciplinary Studies,282.0,446,0.6322869955156951
2015-16,African American Studies,6.0,12,0.5
2015-16,Ag & Resource Econ & Pol,76.0,137,0.5547445255474452
2015-16,Anthropology,82.0,112,0.7321428571428571
2015-16,Architecture,57.0,104,0.5480769230769231
2015-16,Art Practice,48.0,63,0.7619047619047619
2015-16,Astronomy,9.0,34,0.2647058823529412
2015-16,Bioengineering,29.0,72,0.4027777777777778
2015-16,Business,166.0,338,0.4911242603550296
2015-16,Chem & Biomolecular Eng,26.0,122,0.21311475409836064
2015-16,Chemistry,42.0,101,0.4158415841584158
2015-16,City & Regional Planning,30.0,43,0.6976744186046512
2015-16,Civil & Environmental Eng,27.0,52,0.5192307692307693
2015-16,Classics,11.0,17,0.6470588235294118
2015-16,Comparative Literature,14.0,18,0.7777777777777778
2015-16,Earth & Planetary Science,23.0,49,0.46938775510204084
2015-16,East Asian Lang & Culture,14.0,22,0.6363636363636364
2015-16,Economics,239.0,540,0.4425925925925926
2015-16,Electrical Eng & Computer Sci,41.0,365,0.11232876712328767
2015-16,Engineering Joint Programs,9.0,20,0.45
2015-16,Engineering Science,13.0,33,0.3939393939393939
2015-16,English,182.0,275,0.6618181818181819
2015-16,"Env Sci, Policy, & Mgmt",193.0,265,0.7283018867924528
2015-16,Ethnic Studies,35.0,59,0.5932203389830508
2015-16,Film and Media,32.0,58,0.5517241379310345
2015-16,French,20.0,30,0.6666666666666666
2015-16,Gender & Womens Studies,27.0,30,0.9
2015-16,Geography,34.0,52,0.6538461538461539
2015-16,German,8.0,15,0.5333333333333333
2015-16,History,67.0,142,0.47183098591549294
2015-16,History of Art,32.0,38,0.8421052631578947
2015-16,Industrial Eng & Ops Research,15.0,40,0.375
2015-16,Integrative Biology,240.0,342,0.7017543859649122
2015-16,Interdisc Social Science Pgms,334.0,554,0.6028880866425993
2015-16,Italian Studies,6.0,8,0.75
2015-16,L&S Chemistry,6.0,11,0.5454545454545454
2015-16,L&S Computer Science,120.0,422,0.2843601895734597
2015-16,L&S Envir Econ & Policy,1.0,7,0.14285714285714285
2015-16,L&S Legal Studies,87.0,145,0.6
2015-16,L&S Ops Rsch & Mgmt Sci,4.0,10,0.4
2015-16,L&S Public Health,195.0,253,0.7707509881422925
2015-16,L&S Social Welfare,110.0,131,0.8396946564885496
2015-16,Landscape Arch & Env Plan,12.0,26,0.46153846153846156
2015-16,Linguistics,43.0,67,0.6417910447761194
2015-16,Materials Science & Eng,9.0,16,0.5625
2015-16,Mathematics,84.0,265,0.3169811320754717
2015-16,Mechanical Engineering,30.0,185,0.16216216216216217
2015-16,Molecular & Cell Biology,243.0,411,0.5912408759124088
2015-16,Music,15.0,36,0.4166666666666667
2015-16,Near Eastern Studies,13.0,14,0.9285714285714286
2015-16,Nuclear Engineering,1.0,8,0.125
2015-16,Nutritional Sciences & Tox,75.0,105,0.7142857142857143
2015-16,Other Env Design Programs,3.0,3,1.0
2015-16,Philosophy,29.0,79,0.3670886075949367
2015-16,Physics,23.0,115,0.2
2015-16,Plant & Microbial Biology,30.0,57,0.5263157894736842
2015-16,Political Science,177.0,364,0.48626373626373626
2015-16,Psychology,262.0,340,0.7705882352941177
2015-16,Rhetoric,52.0,85,0.611764705882353
2015-16,Scandinavian,3.0,3,1.0
2015-16,Slavic Languages & Literatures,3.0,4,0.75
2015-16,Sociology,170.0,238,0.7142857142857143
2015-16,South & SE Asian Studies,8.0,13,0.6153846153846154
2015-16,Spanish & Portuguese,31.0,39,0.7948717948717948
2015-16,Statistics,77.0,189,0.4074074074074074
2015-16,Theater Dance & Perf Stds,28.0,42,0.6666666666666666
2015-16,UG Interdisciplinary Studies,300.0,454,0.6607929515418502
